"id","comment","id_user","id_product"
"279","Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy.","678","1448"
"280","Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.","929","279"
"281","Fusce consequat. Nulla nisl. Nunc nisl.","650","1879"
"282","Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum.","419","980"
"283","Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.","756","175"
"284","Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum.","995","1756"
"285","Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo.","11","1998"
"286","Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam.","319","1670"
"287","In sagittis dui vel nisl. Duis ac nibh.","241","1744"
"288","Nullam sit amet turpis elementum ligula vehicula consequat.","789","273"
"289","Maecenas tincidunt lacus at velit.","790","133"
"290","Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend.","553","1602"
"291","Nullam porttitor lacus at turpis.","472","1735"
"292","Donec dapibus. Duis at velit eu est congue elementum.","835","972"
"293","Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.","676","662"
"294","Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.","859","321"
"295","Mauris ullamcorper purus sit amet nulla.","394","1906"
"296","Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum.","679","1562"
"297","Quisque ut erat. Curabitur gravida nisi at nibh.","241","982"
"298","Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet.","929","105"
"299","Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend.","211","1800"
"300","Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia.","88","258"
"301","In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.","849","697"
"302","Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.","381","1969"
"303","Etiam pretium iaculis justo. In hac habitasse platea dictumst.","232","909"
"304","Etiam vel augue. Vestibulum rutrum rutrum neque.","597","1361"
"305","Curabitur convallis.","243","1881"
"306","Integer ac leo.","238","1660"
"307","Nam nulla.","339","1786"
"308","Etiam vel augue. Vestibulum rutrum rutrum neque.","424","59"
"309","Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.","229","949"
"310","Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst.","834","1096"
"311","Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.","324","1194"
"312","Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus.","682","275"
"313","Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.","708","1463"
"314","Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.","338","2000"
"315","Praesent lectus.","740","889"
"316","Duis mattis egestas metus. Aenean fermentum.","857","1488"
"317","Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.","67","1691"
"318","Aliquam erat volutpat. In congue. Etiam justo.","326","1615"
"319","Nulla tellus.","812","1377"
"320","Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.","123","1474"
"321","Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus.","209","690"
"322","Donec ut dolor.","589","928"
"323","Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus.","723","222"
"324","Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia.","39","1408"
"325","Vivamus tortor. Duis mattis egestas metus.","855","286"
"326","Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.","387","1676"
"327","Nullam molestie nibh in lectus. Pellentesque at nulla.","144","689"
"328","Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros.","399","827"
"329","Cras in purus eu magna vulputate luctus.","572","1185"
"330","Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.","585","1671"
"331","Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.","995","885"
"332","In hac habitasse platea dictumst.","504","1528"
"333","Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.","289","1627"
"334","Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.","440","312"
"335","Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis.","931","929"
"336","Integer ac neque. Duis bibendum.","308","100"
"337","Quisque porta volutpat erat.","955","44"
"338","Aliquam non mauris. Morbi non lectus.","620","28"
"339","Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem.","118","1752"
"340","Quisque id justo sit amet sapien dignissim vestibulum.","794","556"
"341","Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.","379","1710"
"342","Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla.","379","973"
"343","Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.","530","1808"
"344","Ut at dolor quis odio consequat varius. Integer ac leo.","824","251"
"345","Proin risus. Praesent lectus.","758","1153"
"346","Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam.","933","318"
"347","Sed accumsan felis.","568","253"
"348","Duis mattis egestas metus. Aenean fermentum.","649","1542"
"349","Etiam vel augue.","214","1726"
"350","Sed ante.","53","1994"
"351","Cras in purus eu magna vulputate luctus.","669","158"
"352","Sed ante. Vivamus tortor. Duis mattis egestas metus.","688","1304"
"353","Morbi vel lectus in quam fringilla rhoncus.","2","1373"
"354","In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.","748","282"
"355","Morbi a ipsum.","953","1892"
"356","Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy.","940","1598"
"357","Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.","912","711"
"358","Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.","673","1982"
"359","Etiam pretium iaculis justo. In hac habitasse platea dictumst.","403","1528"
"360","Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.","197","1660"
"361","In quis justo.","264","290"
"362","Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.","74","549"
"363","Morbi a ipsum. Integer a nibh.","45","278"
"364","Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.","704","422"
"365","Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo.","217","1090"
"366","Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat.","823","236"
"367","Morbi a ipsum.","607","966"
"368","Nullam molestie nibh in lectus. Pellentesque at nulla.","500","642"
"369","Vivamus vel nulla eget eros elementum pellentesque.","271","954"
"370","Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.","775","1420"
"371","Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.","838","695"
"372","Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.","679","783"
"373","Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.","23","1401"
"374","Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit.","305","1869"
"375","Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.","52","475"
"376","Fusce consequat.","258","1986"
"377","Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.","974","1668"
"378","Nullam varius.","874","922"
"379","Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst.","837","1217"
"380","Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis.","221","1329"
"381","Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante.","882","1438"
"382","Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla.","279","144"
"383","Nunc rhoncus dui vel sem.","767","253"
"384","In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy.","883","1612"
"385","Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio.","344","874"
"386","Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.","220","1333"
"387","Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis.","49","263"
"388","Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.","612","1827"
"389","Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.","985","609"
"390","Morbi ut odio.","600","567"
"391","Integer non velit.","556","407"
"392","Maecenas pulvinar lobortis est. Phasellus sit amet erat.","847","407"
"393","In sagittis dui vel nisl.","819","442"
"394","In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum.","424","1786"
"395","Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante.","340","263"
"396","Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.","593","1233"
"397","Vivamus tortor. Duis mattis egestas metus. Aenean fermentum.","309","1699"
"398","In sagittis dui vel nisl. Duis ac nibh.","220","1430"
"399","Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus.","593","1961"
"400","In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc.","438","452"
"401","Curabitur at ipsum ac tellus semper interdum.","79","467"
"402","Mauris lacinia sapien quis libero.","65","1518"
"403","Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis.","560","798"
"404","Sed ante. Vivamus tortor. Duis mattis egestas metus.","826","1556"
"405","Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.","669","633"
"406","Integer ac leo.","976","765"
"407","Nulla tellus. In sagittis dui vel nisl.","225","792"
"408","Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet.","115","406"
"409","Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.","800","1202"
"410","Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum.","506","1910"
"411","Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.","47","1166"
"412","Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus.","342","1969"
"413","Integer ac leo. Pellentesque ultrices mattis odio.","127","435"
"414","Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.","813","1441"
"415","In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.","935","215"
"416","Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla.","204","1272"
"417","Aliquam non mauris. Morbi non lectus.","304","1469"
"418","Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor.","790","1172"
"419","Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla.","126","775"
"420","Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula.","510","766"
"421","Praesent lectus.","550","531"
"422","Donec posuere metus vitae ipsum. Aliquam non mauris.","247","1497"
"423","Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.","903","1700"
"424","Donec posuere metus vitae ipsum. Aliquam non mauris.","183","1230"
"425","Nulla tellus.","694","1212"
"426","Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat.","364","1028"
"427","Suspendisse potenti.","663","470"
"428","Etiam vel augue. Vestibulum rutrum rutrum neque.","166","158"
